"plate_well","plate","well","identifier","hit","welltype","create_date","fp","fp_1","fi","fi_1","p","p_1","s","s_1"
"1797B05","1797","B05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797B05","0","X","2015-08-31 19:12","238.4","241.9","77019818.0","78366530.0","33123554.0","33668218.0","10772710.0","11030094.0"
"1797B04","1797","B04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797B04","0","X","2015-08-31 19:12","253.8","260.2","48265518.0","47537142.0","20661363.0","20308775.0","6942792.0","6919592.0"
"1797B03","1797","B03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797B03","0","X","2015-08-31 19:12","242.9","241.5","44801901.0","45414178.0","19241907.0","19513009.0","6318087.0","6388160.0"
"1797B02","1797","B02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797B02","0","X","2015-08-31 19:12","262.5","262.9","48592407.0","48431317.0","20745158.0","20673324.0","7102091.0","7084669.0"
"1797B01","1797","B01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797B01","0","X","2015-08-31 19:12","251.7","249.3","48958731.0","48969402.0","20971165.0","20991520.0","7016401.0","6986362.0"
"1797A24","1797","A24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A24","0","N","2015-08-31 19:12","258.1","260.3","49129071.0","48833128.0","21002635.0","20862183.0","7123801.0","7108762.0"
"1797A22","1797","A22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A22","0","X","2015-08-31 19:12","258.3","261.5","49639310.0","49140012.0","21219918.0","20985402.0","7199474.0","7169208.0"
"1797A21","1797","A21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A21","0","X","2015-08-31 19:12","262.8","264.6","49158974.0","48954728.0","20985011.0","20885753.0","7188952.0","7183222.0"
"1797A20","1797","A20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A20","0","X","2015-08-31 19:12","248.9","240.7","52209837.0","54601752.0","22383233.0","23466333.0","7443371.0","7669086.0"
"1797A19","1797","A19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A19","0","X","2015-08-31 19:12","257.4","261.1","49300619.0","49021102.0","21080571.0","20937404.0","7139477.0","7146294.0"
"1797A18","1797","A18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A18","0","X","2015-08-31 19:12","262.2","270.8","125214908.0","130393246.0","53460754.0","55521474.0","18293400.0","19350298.0"
"1797A17","1797","A17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A17","0","X","2015-08-31 19:12","256.3","259.1","50531142.0","50186762.0","21614023.0","21448622.0","7303096.0","7289518.0"
"1797A16","1797","A16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A16","0","X","2015-08-31 19:12","259.9","263.0","48903441.0","48413962.0","20894620.0","20665315.0","7114201.0","7083332.0"
"1797A15","1797","A15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A15","0","X","2015-08-31 19:12","240.4","246.4","39726078.0","39608677.0","17074859.0","16993767.0","5576360.0","5621143.0"
"1797A14","1797","A14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A14","0","X","2015-08-31 19:12","245.3","240.7","51059307.0","51233305.0","21913642.0","22018498.0","7232023.0","7196309.0"
"1797A13","1797","A13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A13","0","X","2015-08-31 19:12","263.1","257.7","48916748.0","48744667.0","20879347.0","20841409.0","7158054.0","7061849.0"
"1797A12","1797","A12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A12","0","X","2015-08-31 19:12","260.7","252.7","47987798.0","47896047.0","20498647.0","20510064.0","6990504.0","6875919.0"
"1797A11","1797","A11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A11","0","X","2015-08-31 19:12","260.6","259.2","46949238.0","46792830.0","20055457.0","19997582.0","6838324.0","6797666.0"
"1797A10","1797","A10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A10","0","X","2015-08-31 19:12","259.3","261.3","48607146.0","48201562.0","20771703.0","20585947.0","7063740.0","7029668.0"
"1797A09","1797","A09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A09","0","X","2015-08-31 19:12","256.7","256.3","56989911.0","57372540.0","24374242.0","24541022.0","8241427.0","8290496.0"
"1797A08","1797","A08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A08","0","X","2015-08-31 19:12","261.8","258.2","48198408.0","48366261.0","20581123.0","20676011.0","7036162.0","7014239.0"
"1797A07","1797","A07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A07","0","X","2015-08-31 19:12","256.8","259.9","46678307.0","46496799.0","19963269.0","19866343.0","6751769.0","6764113.0"
"1797A06","1797","A06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A06","0","X","2015-08-31 19:12","259.2","256.4","47665107.0","47410536.0","20370292.0","20279197.0","6924523.0","6852142.0"
"1797A05","1797","A05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A05","0","X","2015-08-31 19:12","254.4","259.3","49692755.0","49486999.0","21267900.0","21148165.0","7156955.0","7190669.0"
"1797A04","1797","A04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A04","0","X","2015-08-31 19:12","258.6","259.2","49636418.0","49357048.0","21216776.0","21093185.0","7202866.0","7170678.0"
"1797A03","1797","A03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A03","0","X","2015-08-31 19:12","255.9","256.0","49563612.0","48912148.0","21202958.0","20923906.0","7157696.0","7064336.0"
"1797A02","1797","A02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A02","0","X","2015-08-31 19:12","255.1","252.0","49389815.0","48675133.0","21133739.0","20847832.0","7122337.0","6979469.0"
"1797A01","1797","A01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1797A01","0","X","2015-08-31 19:12","251.1","250.1","52386889.0","52194055.0","22443685.0","22368143.0","7499519.0","7457769.0"
"1796P24","1796","P24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P24","0","N","2015-08-31 19:12","256.8","253.0","49795930.0","49620426.0","21296454.0","21246301.0","7203022.0","7127824.0"
"1796P22","1796","P22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P22","0","X","2015-08-31 19:12","252.4","258.7","50293800.0","49616464.0","21539007.0","21207475.0","7215786.0","7201514.0"
"1796P21","1796","P21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P21","0","X","2015-08-31 19:12","257.3","256.3","48774792.0","48556519.0","20856394.0","20770009.0","7062004.0","7016501.0"
"1796P20","1796","P20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P20","0","X","2015-08-31 19:12","254.4","257.0","48959545.0","48612114.0","20954588.0","20789135.0","7050369.0","7033844.0"
"1796P19","1796","P19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P19","0","X","2015-08-31 19:12","255.7","257.8","48990232.0","48513945.0","20959113.0","20741853.0","7072006.0","7030239.0"
"1796P18","1796","P18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P18","0","X","2015-08-31 19:12","261.1","261.4","49558822.0","49168074.0","21166719.0","20998133.0","7225384.0","7171808.0"
"1796P17","1796","P17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P17","0","X","2015-08-31 19:12","263.8","261.1","49384745.0","49240331.0","21074514.0","21030829.0","7235717.0","7178673.0"
"1796P16","1796","P16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P16","0","X","2015-08-31 19:12","261.6","258.9","48512729.0","48234811.0","20716464.0","20615496.0","7079801.0","7003819.0"
"1796P15","1796","P15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P15","0","X","2015-08-31 19:12","261.2","260.6","49092107.0","48665821.0","20967148.0","20788700.0","7157811.0","7088421.0"
"1796P14","1796","P14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P14","0","X","2015-08-31 19:12","261.1","263.9","48935241.0","48833505.0","20900207.0","20838496.0","7134827.0","7156513.0"
"1796P13","1796","P13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P13","0","X","2015-08-31 19:12","260.9","259.2","49439299.0","48935913.0","21117217.0","20913026.0","7204865.0","7109861.0"
"1796P12","1796","P12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P12","0","X","2015-08-31 19:12","254.0","261.0","56023010.0","55703200.0","23980103.0","23791573.0","8062804.0","8120054.0"
"1796P11","1796","P11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P11","0","X","2015-08-31 19:12","252.5","253.0","58118253.0","58712259.0","24888828.0","25138949.0","8340597.0","8434361.0"
"1796P10","1796","P10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P10","0","X","2015-08-31 19:12","261.0","263.5","49771951.0","49206913.0","21258235.0","21000627.0","7255481.0","7205659.0"
"1796P09","1796","P09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P09","0","X","2015-08-31 19:12","254.5","260.4","53911967.0","53409144.0","23073506.0","22816630.0","7764955.0","7775884.0"
"1796P08","1796","P08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P08","0","X","2015-08-31 19:12","257.4","262.9","49569309.0","49329452.0","21195919.0","21056785.0","7177471.0","7215882.0"
"1796P07","1796","P07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P07","0","X","2015-08-31 19:12","259.9","262.1","49320677.0","48243452.0","21073112.0","20598881.0","7174453.0","7045690.0"
"1796P06","1796","P06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P06","0","X","2015-08-31 19:12","264.5","266.8","48850543.0","48551078.0","20842334.0","20699524.0","7165875.0","7152030.0"
"1796P05","1796","P05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P05","0","X","2015-08-31 19:12","259.5","260.3","49538955.0","49172504.0","21168879.0","21007360.0","7201197.0","7157784.0"
"1796P04","1796","P04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P04","0","X","2015-08-31 19:12","261.7","263.3","49205405.0","48884532.0","21011913.0","20864134.0","7181579.0","7156264.0"
"1796P03","1796","P03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P03","0","X","2015-08-31 19:12","256.7","254.2","47191176.0","46553274.0","20183344.0","19925911.0","6824488.0","6701452.0"
"1796P02","1796","P02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P02","0","X","2015-08-31 19:12","262.7","256.0","49387506.0","49408044.0","21082743.0","21135663.0","7222020.0","7136718.0"
"1796P01","1796","P01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796P01","0","X","2015-08-31 19:12","257.6","253.7","50047613.0","49574547.0","21398800.0","21222454.0","7250013.0","7129639.0"
"1796O24","1796","O24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O24","0","N","2015-08-31 19:12","252.9","255.4","47947352.0","47351861.0","20530425.0","20260209.0","6886502.0","6831443.0"
"1796O22","1796","O22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O22","0","X","2015-08-31 19:12","262.8","263.9","49195699.0","48863449.0","21000257.0","20851545.0","7195185.0","7160359.0"
"1796O21","1796","O21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O21","0","X","2015-08-31 19:12","262.3","262.2","49803822.0","49647982.0","21263725.0","21197570.0","7276372.0","7252842.0"
"1796O20","1796","O20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O20","0","X","2015-08-31 19:12","262.8","264.1","55736882.0","54892309.0","23792707.0","23422798.0","8151468.0","8046713.0"
"1796O19","1796","O19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O19","0","X","2015-08-31 19:12","263.6","257.5","48534378.0","48212368.0","20713305.0","20614794.0","7107768.0","6982780.0"
"1796O18","1796","O18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O18","0","X","2015-08-31 19:12","255.8","267.7","51036633.0","50276644.0","21833964.0","21428556.0","7368705.0","7419532.0"
"1796O17","1796","O17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O17","0","X","2015-08-31 19:12","252.4","254.5","53299009.0","53282144.0","22825542.0","22804086.0","7647925.0","7673972.0"
"1796O16","1796","O16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O16","0","X","2015-08-31 19:12","262.5","261.4","54501056.0","54044530.0","23267177.0","23080267.0","7966702.0","7883996.0"
"1796O15","1796","O15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O15","0","X","2015-08-31 19:12","265.3","263.9","48910154.0","48788864.0","20862033.0","20819864.0","7186088.0","7149136.0"
"1796O14","1796","O14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O14","0","X","2015-08-31 19:12","278.8","278.7","74382762.0","69907775.0","31589824.0","29690600.0","11203114.0","10526575.0"
"1796O13","1796","O13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O13","0","X","2015-08-31 19:12","260.9","260.1","48742520.0","48874273.0","20819319.0","20881258.0","7103882.0","7111757.0"
"1796O12","1796","O12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O12","0","X","2015-08-31 19:12","265.2","266.3","48945053.0","48719383.0","20877924.0","20774065.0","7189205.0","7171253.0"
"1796O11","1796","O11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O11","0","X","2015-08-31 19:12","260.7","262.0","51329909.0","51320096.0","21926019.0","21913011.0","7477871.0","7494074.0"
"1796O10","1796","O10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O10","0","X","2015-08-31 19:12","260.0","261.3","68374844.0","69400491.0","29213168.0","29639735.0","9948508.0","10121021.0"
"1796O09","1796","O09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O09","0","X","2015-08-31 19:12","232.1","264.2","55664126.0","50398550.0","23984153.0","21504662.0","7695820.0","7389226.0"
"1796O08","1796","O08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O08","0","X","2015-08-31 19:12","262.0","268.9","49756037.0","49359922.0","21244900.0","21029945.0","7266237.0","7300032.0"
"1796O07","1796","O07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O07","0","X","2015-08-31 19:12","261.1","268.1","48315934.0","47605017.0","20636260.0","20287455.0","7043414.0","7030107.0"
"1796O06","1796","O06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O06","0","X","2015-08-31 19:12","262.3","264.9","50452370.0","50196029.0","21540469.0","21413349.0","7371432.0","7369331.0"
"1796O05","1796","O05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O05","0","X","2015-08-31 19:12","265.8","261.9","48504774.0","48076997.0","20686178.0","20528977.0","7132418.0","7019043.0"
"1796O04","1796","O04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O04","0","X","2015-08-31 19:12","267.3","272.3","49533020.0","49075111.0","21114231.0","20886064.0","7304558.0","7302983.0"
"1796O03","1796","O03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O03","0","X","2015-08-31 19:12","265.4","262.1","49202278.0","49346212.0","20985963.0","21069601.0","7230352.0","7207010.0"
"1796O02","1796","O02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O02","0","X","2015-08-31 19:12","261.5","263.0","47758216.0","46032237.0","20395428.0","19649074.0","6967360.0","6734089.0"
"1796O01","1796","O01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796O01","0","X","2015-08-31 19:12","259.5","255.2","50498718.0","50587052.0","21578872.0","21645896.0","7340974.0","7295260.0"
"1796N24","1796","N24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N24","0","N","2015-08-31 19:12","256.8","258.6","47268405.0","46545815.0","20215802.0","19895457.0","6836801.0","6754901.0"
"1796N22","1796","N22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N22","0","X","2015-08-31 19:12","262.3","262.5","46499696.0","46765272.0","19852702.0","19965201.0","6794292.0","6834870.0"
"1796N21","1796","N21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N21","0","X","2015-08-31 19:12","261.3","258.9","46895977.0","46486180.0","20028433.0","19868399.0","6839111.0","6749382.0"
"1796N20","1796","N20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N20","0","X","2015-08-31 19:12","253.9","265.2","45902770.0","45231119.0","19649213.0","19293312.0","6604344.0","6644495.0"
"1796N19","1796","N19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N19","0","X","2015-08-31 19:12","262.2","261.3","46854426.0","47151326.0","20004784.0","20137488.0","6844858.0","6876350.0"
"1796N18","1796","N18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N18","0","X","2015-08-31 19:12","260.3","256.7","47705580.0","47587377.0","20380107.0","20352677.0","6945366.0","6882023.0"
"1796N17","1796","N17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N17","0","X","2015-08-31 19:12","260.0","264.8","47813356.0","47440865.0","20428278.0","20238923.0","6956800.0","6963019.0"
"1796N16","1796","N16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N16","0","X","2015-08-31 19:12","259.2","259.9","47206259.0","46756863.0","20174262.0","19977378.0","6857735.0","6802107.0"
"1796N15","1796","N15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N15","0","X","2015-08-31 19:12","262.9","257.8","47187975.0","46845182.0","20142561.0","20028555.0","6902853.0","6788072.0"
"1796N14","1796","N14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N14","0","X","2015-08-31 19:12","262.0","261.2","43010160.0","42921666.0","18364672.0","18331364.0","6280816.0","6258938.0"
"1796N13","1796","N13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N13","0","X","2015-08-31 19:12","259.7","264.0","47268510.0","46875452.0","20197306.0","20002510.0","6873898.0","6870432.0"
"1796N12","1796","N12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N12","0","X","2015-08-31 19:12","266.4","264.9","47095828.0","46672596.0","20081507.0","19910233.0","6932814.0","6852130.0"
"1796N11","1796","N11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N11","0","X","2015-08-31 19:12","250.8","254.4","50498280.0","50267299.0","21636883.0","21514191.0","7224514.0","7238917.0"
"1796N10","1796","N10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N10","0","X","2015-08-31 19:12","261.8","263.1","46783177.0","46243878.0","19976992.0","19738322.0","6829193.0","6767234.0"
"1796N09","1796","N09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N09","0","X","2015-08-31 19:12","264.8","267.3","46920680.0","46603794.0","20016642.0","19865855.0","6887396.0","6872084.0"
"1796N08","1796","N08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796N08","0","X","2015-08-31 19:12","253.9","259.7","49996507.0","49622553.0","21401514.0","21203234.0","7193479.0","7216085.0"
